bioguideId,congress,type,number,introducedDate,actionDate,PolicyArea_name,Latest_Action_text,url,congress_type_number,title
g000594,117,HR,812,2021-02-04,2021-04-23,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/812?format=json,117_HR_812,Security First Act
l000579,117,HR,8922,2022-09-20,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/8922?format=json,117_HR_8922,Southeast Asian Deportation Relief Act of 2022
l000579,117,HR,7708,2022-05-10,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/7708?format=json,117_HR_7708,Honor Our Commitment Act of 2022
l000579,116,HR,7053,2020-05-28,2020-05-28,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/116/hr/7053?format=json,116_HR_7053,Honor Our Commitment Act of 2020
l000579,116,HRES,952,2020-05-05,2020-05-05,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/116/hres/952?format=json,116_HRES_952,"Expressing the sense of the House of Representatives to recognize the resettlement of Southeast Asian refugees, commemorate the contributions of Southeast Asian Americans to the United States, urge the President to halt the deportation of Southeast Asian refugees, and advance equitable policies for Southeast-Asian-American communities."
k000319,101,HR,3963,1990-02-06,1990-02-28,"Arts, Culture, Religion",Referred to the Subcommittee on Postsecondary Education.,https://api.congress.gov/v3/bill/101/hr/3963?format=json,101_HR_3963,Great American Landscapes Act of 1990
m000881,102,HR,4008,1991-11-26,1992-07-31,Immigration,Forwarded by Subcommittee to Full Committee (Amended).,https://api.congress.gov/v3/bill/102/hr/4008?format=json,102_HR_4008,To provide for temporary protected status for nationals of Yugoslavia.
i000057,112,HRES,816,2012-11-16,2012-11-16,"Arts, Culture, Religion",Referred to the House Committee on Oversight and Government Reform.,https://api.congress.gov/v3/bill/112/hres/816?format=json,112_HRES_816,"Recognizing September 2012 as the 160th anniversary of the arrival in the United States of Constantino Brumidi, the artist who painted the Apotheosis of Washington."
i000057,109,HJRES,48,2005-05-05,2005-06-06,Immigration,Referred to the Subcommittee on the Constitution.,https://api.congress.gov/v3/bill/109/hjres/48?format=json,109_HJRES_48,Conferring honorary citizenship of the United States on Anne Frank.
i000057,109,HRES,615,2005-12-15,2005-12-15,"Arts, Culture, Religion",Referred to the House Committee on Government Reform.,https://api.congress.gov/v3/bill/109/hres/615?format=json,109_HRES_615,"Expressing the sense of the House of Representatives that the symbols and traditions of Hanukkah, Ramadan, and Kwanzaa should be protected."
s000454,93,HR,8096,1973-05-23,1973-05-23,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hr/8096?format=json,93_HR_8096,"A bill to grant a child adopted by a single U.S. citizen the same immigrant status as a child adopted by a U.S. citizen and his spouse, and to permit a U.S. citizen to file for immediate relative status for more than two adopted children."
s000454,93,HR,7197,1973-04-18,1973-04-18,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hr/7197?format=json,93_HR_7197,A bill to amend the Immigration and Nationality Act to increase immigration from Western Hemisphere nations; to provide that certain aliens illegally in the United States may have their status adjusted to that of permanent residents; and for other purposes.
s000454,93,HR,2428,1973-01-18,1973-01-18,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hr/2428?format=json,93_HR_2428,A bill to amend section 301(a)(7) of the Immigration and Nationality Act.
s000454,94,HR,4336,1975-03-05,1975-03-05,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/94/hr/4336?format=json,94_HR_4336,A bill to amend the Immigration and Nationality Act to permit adoption of more than two children.
s000454,94,HR,3609,1975-02-24,1975-02-24,Immigration,Referred to House Committee on Interstate and Foreign Commerce.,https://api.congress.gov/v3/bill/94/hr/3609?format=json,94_HR_3609,A bill to amend the Public Health Service Act to provide financial assistance to medical facilities for treatment of certain aliens.
s000454,94,HR,2159,1975-01-27,1975-01-27,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/94/hr/2159?format=json,94_HR_2159,A bill to provide for the reimbursement of medical treatment facilities for emergency medical treatment given to aliens unlawfully in the United States.
s000454,95,HR,7533,1977-06-01,1977-06-01,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/7533?format=json,95_HR_7533,A bill to amend the Immigration and Nationality Act to facilitate the adoption of more than two children.
s000454,95,HR,6440,1977-04-20,1977-04-20,Immigration,Referred to House Committee on Interstate and Foreign Commerce.,https://api.congress.gov/v3/bill/95/hr/6440?format=json,95_HR_6440,A bill to amend the Public Health Service Act to provide financial assistance to medical facilities for treatment of certain aliens.
s000454,95,HR,6441,1977-04-20,1977-04-20,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/6441?format=json,95_HR_6441,A bill to amend the Immigration and Nationality Act to facilitate the adoption of more than two children.
s000454,95,HR,5973,1977-04-04,1977-04-04,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/5973?format=json,95_HR_5973,A bill to change certain criteria for determining whether an alien is deportable as a public charge under the Immigration and Nationality Act; to provide that an alien who receives certain types of public assistance shall be investigated by the Attorney General to determine whether such alien is deportable as a public charge under such Act.
s000454,95,HR,5804,1977-03-30,1977-03-30,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/5804?format=json,95_HR_5804,A bill to amend the Immigration and Nationality Act to facilitate the adoption of more than two children.
s000454,95,HR,5805,1977-03-30,1977-03-30,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/5805?format=json,95_HR_5805,A bill to amend the Immigration and Nationality Act to facilitate the adoption or more than two children.
w000610,96,HR,8272,1980-10-01,1980-10-01,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/96/hr/8272?format=json,96_HR_8272,A bill to amend section 101(a)(15)(D) of the Immigration and Nationality Act to include under the definition of nonimmigrant aliens certain aliens serving on board any fishing vessel having its home port or an operating base in the United States.
w000610,93,HJRES,395,1973-02-28,1973-02-28,"Arts, Culture, Religion",Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hjres/395?format=json,93_HJRES_395,A joint resolution to establish a national music of the United States.
w000610,94,HR,11430,1976-01-21,1976-01-21,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/94/hr/11430?format=json,94_HR_11430,A bill to permit any person otherwise eligible to become a naturalized citizen during calendar year 1977 to become a naturalized citizen during calendar year 1976.
w000610,94,HR,1163,1975-01-14,1975-01-14,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/94/hr/1163?format=json,94_HR_1163,"A bill to provide for the seizure and forfeiture of vessels, vehicles, and aircraft used to illegally transport into the United States certain aliens, and for other purposes."
w000610,95,HR,5547,1977-03-23,1977-03-23,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/95/hr/5547?format=json,95_HR_5547,"A bill to provide for the seizure and forfeiture of vessels, vehicles, and aircraft used to illegally transport into the United States certain aliens."
h001069,114,SRES,220,2015-07-09,2015-07-09,"Arts, Culture, Religion","Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4984; text as passed Senate: CR S4962)",https://api.congress.gov/v3/bill/114/sres/220?format=json,114_SRES_220,A resolution commemorating the 50th anniversary of the Medora Musical.
c001084,117,HR,6892,2022-03-02,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/6892?format=json,117_HR_6892,Ukrainian Protection Act of 2022
c001084,117,HR,2571,2021-04-15,2021-10-19,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/2571?format=json,117_HR_2571,AMIGOS Act
c001084,116,HR,1169,2019-02-13,2019-03-25,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/1169?format=json,116_HR_1169,Liberian Refugee Immigration Fairness Act of 2019
c001084,116,HR,565,2019-01-15,2019-12-04,Immigration,Received in the Senate and Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/116/hr/565?format=json,116_HR_565,AMIGOS Act
c001084,115,HR,5173,2018-03-06,2018-04-06,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/5173?format=json,115_HR_5173,AMIGOS Act
j000189,93,S,2177,1973-07-13,1973-07-13,"Arts, Culture, Religion",Referred to Senate Committee on Rules and Administration.,https://api.congress.gov/v3/bill/93/s/2177?format=json,93_S_2177,A bill to establish the Allen J. Ellender Memorial Library.
c000380,110,HR,3079,2007-07-18,2008-06-11,Immigration,Indefinitely postponed by Senate by Unanimous Consent. (consideration: CR S5530),https://api.congress.gov/v3/bill/110/hr/3079?format=json,110_HR_3079,"To amend the joint resolution that approved the covenant establishing the Commonwealth of the Northern Mariana Islands, and for other purposes."
c000380,112,HR,5875,2012-05-31,2012-06-05,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/5875?format=json,112_HR_5875,Virgin Islands Visa Waiver Act of 2012
c000380,113,HR,1966,2013-05-14,2013-06-14,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/113/hr/1966?format=json,113_HR_1966,Virgin Islands Visa Waiver Act of 2013
b001243,118,S,1843,2023-06-07,2023-06-07,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/s/1843?format=json,118_S_1843,End Child Trafficking Now Act
b001243,118,S,1479,2023-05-09,2023-05-09,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/s/1479?format=json,118_S_1479,Make the Migrant Protection Protocols Mandatory Act of 2023
b001243,118,S,3881,2024-03-06,2024-03-06,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/s/3881?format=json,118_S_3881,CLEAR Act of 2024
b001243,118,SRES,442,2023-10-31,2023-10-31,"Arts, Culture, Religion","Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5262; text: CR S5259)",https://api.congress.gov/v3/bill/118/sres/442?format=json,118_SRES_442,"A resolution designating October 2023 as ""National Country Music Month""."
b001243,117,S,1580,2021-05-12,2021-05-12,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/117/s/1580?format=json,117_S_1580,Make the Migrant Protection Protocols Mandatory Act of 2021
d000299,109,HR,5131,2006-04-06,2006-05-24,Immigration,Referred to the Subcommittee on 21st Century Competitiveness.,https://api.congress.gov/v3/bill/109/hr/5131?format=json,109_HR_5131,American Dream Act
d000299,108,HR,2843,2003-07-24,2003-09-04,Immigration,"Referred to the Subcommittee on Immigration, Border Security, and Claims.",https://api.congress.gov/v3/bill/108/hr/2843?format=json,108_HR_2843,Andean Adjustment Act of 2003
d000299,107,HR,945,2001-03-08,2001-03-20,Immigration,Referred to the Subcommittee on Immigration and Claims.,https://api.congress.gov/v3/bill/107/hr/945?format=json,107_HR_945,Andean Adjustment Act of 2001
d000299,106,HR,2741,1999-08-05,1999-08-24,Immigration,Referred to the Subcommittee on Immigration and Claims.,https://api.congress.gov/v3/bill/106/hr/2741?format=json,106_HR_2741,Andean Adjustment Act of 1999
d000299,103,HR,5297,1994-11-29,1994-11-29,Immigration,Referred to the House Committee on Judiciary.,https://api.congress.gov/v3/bill/103/hr/5297?format=json,103_HR_5297,To deny visas to aliens involved with the foreign expropriation of property of United States persons.
d000299,104,HR,82,1995-01-04,1995-01-25,Immigration,Referred to the Subcommittee on Immigration and Claims.,https://api.congress.gov/v3/bill/104/hr/82?format=json,104_HR_82,To deny visas to aliens involved with the foreign expropriation of property of United States persons.
d000299,105,HR,3041,1997-11-13,1997-11-25,Immigration,Referred to the Subcommittee on Immigration and Claims.,https://api.congress.gov/v3/bill/105/hr/3041?format=json,105_HR_3041,To make technical corrections to the Nicaraguan Adjustment and Central American Relief Act.
d000299,105,HR,2302,1997-07-30,1997-08-07,Immigration,Referred to the Subcommittee on Immigration and Claims.,https://api.congress.gov/v3/bill/105/hr/2302?format=json,105_HR_2302,Immigration Technical Revisions Act of 1997
d000299,105,HR,667,1997-02-11,1997-02-13,Immigration,"Referred to the Subcommittee on Department Operations, Nutrition and Foreign Agriculture.",https://api.congress.gov/v3/bill/105/hr/667?format=json,105_HR_667,To amend the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 to provide for an exception to limited eligibility for SSI and Food Stamps for totally and permanently disabled permanent resident aliens.
t000326,109,HR,5190,2006-04-25,2006-04-25,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/109/hr/5190?format=json,109_HR_5190,Comprehensive Immigration Reform Commission Act of 2006
t000326,110,HR,572,2007-01-18,2007-02-02,Immigration,"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",https://api.congress.gov/v3/bill/110/hr/572?format=json,110_HR_572,Comprehensive Immigration Reform Commission Act of 2007
t000326,98,HJRES,213,1983-03-21,1983-03-24,"Arts, Culture, Religion",Referred to Subcommittee on Census and Population.,https://api.congress.gov/v3/bill/98/hjres/213?format=json,98_HJRES_213,"A joint resolution designating February 7, 1984, as ""Eubie Blake Day""."
v000087,106,HR,371,1999-01-19,2000-05-26,Immigration,Became Public Law No: 106-207.,https://api.congress.gov/v3/bill/106/hr/371?format=json,106_HR_371,Hmong Veterans' Naturalization Act of 2000
v000087,101,HR,4513,1990-04-04,1990-04-11,Immigration,"Referred to the Subcommittee on Immigration, Refugees, and International Law.",https://api.congress.gov/v3/bill/101/hr/4513?format=json,101_HR_4513,Hmong Veterans' Naturalization Act of 1990
v000087,102,HR,3552,1991-10-10,1991-10-15,Immigration,"Referred to the Subcommittee on International Law, Immigration, and Refugees.",https://api.congress.gov/v3/bill/102/hr/3552?format=json,102_HR_3552,Hmong Veterans' Naturalization Act of 1991
b000517,103,HR,2429,1993-06-16,1993-06-18,Immigration,"Referred to the Subcommittee on International Law, Immigration, and Refugees.",https://api.congress.gov/v3/bill/103/hr/2429?format=json,103_HR_2429,To amend the Immigration and Nationality Act to extend preferential treatment in the admission of Amerasian children to children born in the Philippines.
b000517,103,HJRES,364,1994-05-05,1994-05-05,"Arts, Culture, Religion",Referred to the House Committee on Post Office and Civil Service.,https://api.congress.gov/v3/bill/103/hjres/364?format=json,103_HJRES_364,"Designating June as ""African-American Music Month""."
d000626,118,HR,597,2023-01-27,2023-02-27,Immigration,Referred to the Subcommittee on the National Intelligence Enterprise.,https://api.congress.gov/v3/bill/118/hr/597?format=json,118_HR_597,Stop the Cartels Act
d000626,116,HR,32,2019-01-03,2019-01-15,Immigration,Sponsor introductory remarks on measure. (CR H594),https://api.congress.gov/v3/bill/116/hr/32?format=json,116_HR_32,"Buy a Brick, Build the Wall Act of 2019"
d000626,115,HR,7207,2018-11-30,2018-11-30,Immigration,Referred to the House Committee on Ways and Means.,https://api.congress.gov/v3/bill/115/hr/7207?format=json,115_HR_7207,To allow the Secretary of the Treasury to accept public donations to fund the construction of a barrier on the border between the United States and Mexico and for other purposes.
